,week_of_outbreak,state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp
4112,30th week,Haryana,Panipat,Acute Diarrhoeal Disease,37,2,27,7,2015,29.3912753,76.9771675,0.204557609,,303.1466666
4113,30th week,Jammu and Kashmir,Shopian,Acute Diarrhoeal Disease,55,,22,7,2015,33.718807,74.8333311,0.905475722,19,293.496
4114,30th week,Jammu and Kashmir,Kathua,Acute Diarrhoeal Disease,152,,15,7,2015,32.4288215,75.56286458,1.049810362,12,303.18
4115,30th week,Karnataka,Kalburgi,Acute Diarrhoeal Disease,23,,17,7,2015,17.166667,77.083333,0.024826656,3,312.79
4116,30th week,Karnataka,Hassan,Acute Diarrhoeal Disease,87,,26,7,2015,13.0070817,76.0992703,0.432817605,7,299.12
4117,30th week,Maharashtra,Gadchiroli,Malaria,41,1,17,7,2015,19.75907035,80.16228073,0.306307106,21,303.645
4118,30th week,Madhya Pradesh,Ashok nagar,Acute Diarrhoeal Disease,13,,25,7,2015,24.6185442,77.8788306,1.405021819,7,304.3
4119,30th week,Madhya Pradesh,Barwani,Acute Diarrhoeal Disease,14,,19,7,2015,22.0333621,74.8978374,0.17117776,,307.76
4120,30th week,Madhya Pradesh,Balaghat,Malaria,11,,24,7,2015,21.966667,80.333333,0.57348742,8,
4121,30th week,Madhya Pradesh,Burhanpur,Acute Diarrhoeal Disease,15,,23,7,2015,21.3118839,76.2291992,0.798014865,1,
4122,30th week,Madhya Pradesh,Mandla,Malaria,11,,18,7,2015,22.68536625,80.58150562,0.331256298,12,303.02
4123,30th week,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,37,,17,7,2015,25.1265777,83.24965577,0.49287414,9,302.51
4124,30th week,West Bengal,Paschim Medinipur,Acute Diarrhoeal Disease,20,,23,7,2015,22.3599134,87.41331448,1.830506975,3,
4125,30th week,Himachal Pradesh,Mandi,Acute Diarrhoeal Disease,25,,12,7,2015,31.6723392,76.95331691,2.769888611,,295.7266666
4126,30th week,Karnataka,Kolar,Dengue,49,,13,7,2015,13.1367201,78.1337246,0.05295034,7,307.62
4127,30th week,Kerala,Ernakulam,Dengue,25,,29,6,2015,9.98408,76.2741457,1.156979423,28,297.825
4128,30th week,Maharashtra,Nanded,Acute Diarrhoeal Disease,41,,6,6,2015,19.09400875,77.48319215,0.021506348,5,317.24
4129,30th week,Maharashtra,Pune,Acute Diarrhoeal Disease,154,,25,6,2015,18.521428,73.8544541,1.529572784,,
4130,30th week,West Bengal,Malda,Malaria,53,1,10,7,2015,25.0057449,88.1398483,1.114236037,7,302.08
4131,30th week,Arunachal Pradesh,East Siang,Dengue,473,,4,6,2015,28.3,95.15,3.501912013,17,295.2
4132,31st week,Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,26,,30,7,2015,18.1120819,83.40521962,0.17628993,5,
4133,31st week,Bihar,West Champaran,Acute Diarrhoeal Disease,22,,29,7,2015,26.6919717,84.5796928,0.258530791,9,302.5466666
4134,31st week,Chandigarh,Chandigarh,Cholera,2,,27,7,2015,30.72984395,76.78414567,0.337314044,,305.5
4135,31st week,Chhattisgarh,Rajnandgaon,Malaria,14,,22,7,2015,20.9727404,80.69155548,0.134224263,9,
4136,31st week,Gujarat,Kheda,Acute Diarrhoeal Disease,193,1,31,7,2015,22.75,72.833333,3.667721542,2,
4137,31st week,Gujarat,Tapi,Dengue,9,,27,7,2015,21.1060413,72.7008247,1.00982611,,
4138,31st week,Haryana,Yamuna Nagar,Acute Diarrhoeal Disease,80,,1,8,2015,30.1389108,77.301064,0.13227171,15,301.38
4139,31st week,Jammu and Kashmir,Anantnag,Acute Diarrhoeal Disease,51,,30,7,2015,33.7368773,75.1455138,0.584589809,18,292.924
4140,31st week,Jammu and Kashmir,Anantnag,Acute Diarrhoeal Disease,90,,28,7,2015,33.7368773,75.1455138,0.87651531,,294.36
4141,31st week,Jammu and Kashmir,Baramulla,Acute Diarrhoeal Disease,53,,30,7,2015,34.20500565,74.36221081,0.449828995,19,294.6
4142,31st week,Jharkhand,Latehar,Malaria,173,4,24,7,2015,23.74186545,84.51301367,0.832098908,18,
4143,31st week,Karnataka,Bidar,Cholera,15,,27,7,2015,18.083333,77.333333,0.143119162,,
4144,31st week,Maharashtra,Wardha,Acute Diarrhoeal Disease,10,,23,7,2015,20.82562315,78.6131455,0.262940274,3,302.88
4145,31st week,Maharashtra,Wardha,Acute Diarrhoeal Disease,13,,24,7,2015,20.82562315,78.6131455,0.305752789,3,302.88
4146,31st week,Madhya Pradesh,Dewas,Acute Diarrhoeal Disease,45,,1,8,2015,23,76.166667,1.150818487,12,299.6
4147,31st week,Madhya Pradesh,Hoshangabad,Malaria,15,,23,7,2015,22.6001502,77.92664521,1.297678037,1,
4148,31st week,Madhya Pradesh,Katni,Acute Diarrhoeal Disease,30,,30,7,2015,23.8339621,80.392456,0.686032442,11,302.58
4149,31st week,Madhya Pradesh,Sagar,Acute Diarrhoeal Disease,15,,27,7,2015,23.80961225,78.75911361,2.067841664,,
4150,31st week,Madhya Pradesh,Sehore,Acute Diarrhoeal Disease,32,,29,7,2015,23.1156882,77.06623939,2.321387212,12,
4151,31st week,Madhya Pradesh,Shajapur,Acute Diarrhoeal Disease,95,,26,7,2015,23.37074105,76.62051527,2.502155213,5,301.04
4152,31st week,Odisha,Ganjam,Acute Diarrhoeal Disease,23,,24,7,2015,19.4129711,85.04710406,,11,306.56
4153,31st week,Odisha,Koraput,Acute Diarrhoeal Disease,26,1,27,7,2015,18.7232023,82.60811828,0.535836737,,
4154,31st week,Punjab,Ludhiana,Cholera,414,4,3,8,2015,30.9090157,75.851601,0.364613989,16,302.025
4155,31st week,Rajasthan,Jhunjhunu,Acute Diarrhoeal Disease,46,,23,7,2015,28.1287995,75.3992581,0.251531334,6,308.4466666
4156,31st week,Telangana,Mahabubnagar,Dengue,25,,25,7,2015,16.69656855,77.95911462,0.167926856,4,302.14
4157,31st week,Uttar Pradesh,Siddharth Nagar,Acute Diarrhoeal Disease,37,,26,7,2015,27.25264095,82.86964796,0.236680312,8,
4158,31st week,West Bengal,Bardhaman,Acute Diarrhoeal Disease,16,,2,8,2015,23.41146995,87.84499445,2.111795415,2,
4159,31st week,West Bengal,South 24 Parganas,Acute Diarrhoeal Disease,19,,27,7,2015,22.5760669,88.42006758,1.642966621,,
4160,31st week,Kerala,Palakkad,Dengue,34,,30,6,2015,10.78789845,76.47408711,0.904593362,18,295.84
4161,31st week,Kerala,Thiruvananthapuram,Malaria,41,,21,7,2015,8.4882267,76.947551,1.117371798,26,307.86
4162,31st week,Maharashtra,Gondia,Acute Diarrhoeal Disease,39,,18,7,2015,21.455228,80.1962729,0.388093378,15,302.61
4163,31st week,West Bengal,Birbhum,Acute Diarrhoeal Disease,31,,18,7,2015,24,87.583333,0.979236586,6,306.68
4164,31st week,West Bengal,Nadia,Acute Diarrhoeal Disease,28,,15,7,2015,23.48454125,88.55676307,1.839021019,10,302.39
4165,31st week,Arunachal Pradesh,East Siang,Dengue,690,,4,6,2015,28.3,95.15,3.501912013,17,295.2
4166,32nd week,Chandigarh,Chandigarh,Cholera,16,,8,8,2015,30.72984395,76.78414567,0.368631258,15,302.7
4167,32nd week,Chhattisgarh,Rajnandgaon,Acute Diarrhoeal Disease,19,,30,7,2015,20.9727404,80.69155548,0.207111696,9,301.2133334
4168,32nd week,Chhattisgarh,Raipur,Acute Diarrhoeal Disease,117,,29,7,2015,21.2380912,81.6336993,0.48908959,10,302.77
4169,32nd week,Gujarat,Surat,Acute Diarrhoeal Disease,61,,3,8,2015,21.19177615,72.95441578,0.567186819,4,298.82
4170,32nd week,Jammu and Kashmir,Kupwara,Acute Diarrhoeal Disease,62,,7,8,2015,34.6110236,74.23847867,0.698860295,16,288.792
4171,32nd week,Jammu and Kashmir,Kupwara,Acute Diarrhoeal Disease,78,,6,8,2015,34.6110236,74.23847867,0.697910385,16,287.144
4172,32nd week,Jharkhand,Dumka,Acute Diarrhoeal Disease,13,,6,8,2015,24.2538512,87.30064714,1.326505426,11,303.93
4173,32nd week,Madhya Pradesh,Khargone,Acute Diarrhoeal Disease,56,,30,7,2015,21.825599,75.614182,0.888735346,7,
4174,32nd week,Telangana,Mahabubnagar,Acute Diarrhoeal Disease,40,,3,8,2015,16.69656855,77.95911462,0.061865865,6,310.23
4175,32nd week,Telangana,Medak,Dengue,13,,1,8,2015,17.9375095,78.21174499,0.027979837,9,306.62
4176,32nd week,West Bengal,West Midnapore,Acute Diarrhoeal Disease,26,,9,8,2015,22.05211075,88.07124658,0.287801851,9,295.88
4177,32nd week,West Bengal,Bankura,Acute Diarrhoeal Disease,67,,6,8,2015,23.13195425,87.2073972,1.305015567,8,302.3
4178,32nd week,West Bengal,Bardhaman,Acute Diarrhoeal Disease,21,,5,8,2015,23.41146995,87.84499445,1.384114142,,
4179,32nd week,Assam,Nagaon,Malaria,24,,20,7,2015,26.30414915,92.71605974,0.932730532,,303.32
4180,32nd week,Bihar,Rohtas,Malaria,130,6,26,7,2015,24.6723487,83.92090397,0.775139258,8,
4181,32nd week,Chhattisgarh,Janjgir,Acute Diarrhoeal Disease,19,,25,7,2015,22.0090841,82.578896,0.700045142,12,
4182,32nd week,Chhattisgarh,Koriya,Malaria,434,,14,7,2015,23.4316014,82.31383043,1.124761202,14,301.66
4183,32nd week,Jammu and Kashmir,Udhampur,Acute Diarrhoeal Disease,12,1,14,7,2015,33,75.166667,1.196293799,20,294.28
4184,32nd week,Maharashtra,Chandrapur,Dengue,70,,13,7,2015,20.0967555,79.50454752,0.27386752,17,304.135
4185,32nd week,Maharashtra,Chandrapur,Dengue,87,,22,7,2015,20.0967555,79.50454752,0.372641469,13,313.14
4186,32nd week,Maharashtra,Nagpur,Dengue,25,,27,7,2015,21.1498134,79.0820556,0.356090871,,
4187,32nd week,West Bengal,Bankura,Acute Diarrhoeal Disease,50,,28,7,2015,23.13195425,87.2073972,2.398600255,,300.12
4188,32nd week,Arunachal Pradesh,East Siang,Dengue,982,,4,6,2015,28.3,95.15,3.501912013,17,295.2
4189,32nd week,Chhattisgarh,Rajnandgaon,Malaria,27,,30,7,2015,20.9727404,80.69155548,0.207111696,9,301.2133334
4190,32nd week,Gujarat,Kheda,Acute Diarrhoeal Disease,214,,31,7,2015,22.75,72.833333,3.667721542,2,
4191,32nd week,Haryana,Panipat,Acute Diarrhoeal Disease,196,2,27,7,2015,29.3912753,76.9771675,0.204557609,,303.1466666
4192,32nd week,West Bengal,West Midnapore,Acute Diarrhoeal Disease,70,,11,6,2015,22.05211075,88.07124658,0.036686231,10,305.115
4193,33rd week,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Cholera,1,,14,8,2015,20.2712521,73.0014588,0.491215523,15,300.08
4194,33rd week,Jharkhand,West Singhbhum,Acute Diarrhoeal Disease,16,,10,8,2015,22.7859232,86.1716093,0.064279964,10,301.59
4195,33rd week,Maharashtra,Nashik,Dengue,10,,8,8,2015,20.0112475,73.7902364,0.487007243,5,297.36
4196,33rd week,Madhya Pradesh,Balaghat,Acute Diarrhoeal Disease,53,,9,8,2015,21.966667,80.333333,2.292812581,17,302.46
4197,33rd week,Madhya Pradesh,Dhar,Acute Diarrhoeal Disease,8,1,6,8,2015,22.5,75.25,0.558379863,4,
4198,33rd week,Madhya Pradesh,Khargone,Acute Diarrhoeal Disease,32,,12,8,2015,21.825599,75.614182,0.27308677,,297.98
4199,33rd week,Odisha,Ganjam,Acute Diarrhoeal Disease,50,1,13,8,2015,19.4129711,85.04710406,,,305.2533334
4200,33rd week,Odisha,Cuttack,Acute Diarrhoeal Disease,27,,13,8,2015,20.4686,85.8792,0.494289903,,302.255
4201,33rd week,Tamil Nadu,Kancheepuram,Dengue,33,1,11,8,2015,12.87960515,79.70427615,0.190472382,9,306.68
4202,33rd week,Tamil Nadu,Madurai,Acute Diarrhoeal Disease,11,,16,8,2015,9.9261153,78.1140983,0.060731925,8,314.98
4203,33rd week,Uttar Pradesh,Badaun,Malaria,74,5,8,8,2015,28.116667,78.983333,0.358606431,5,307.12
4204,33rd week,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,18,,10,8,2015,25.1265777,83.24965577,0.243684279,18,300.69
4205,33rd week,West Bengal,South 24 Parganas,Acute Diarrhoeal Disease,575,,10,8,2015,22.5760669,88.42006758,0.203411058,9,300.59
4206,33rd week,Bihar,Aurangabad,Malaria,3,2,30,7,2015,24.786306,84.41448983,0.510286532,7,303.4666666
4207,33rd week,Delhi,New Delhi,Dengue,119,1,1,7,2015,28.6138954,77.2090057,0.596792177,5,308.545
4208,33rd week,Madhya Pradesh,Bhopal,Acute Diarrhoeal Disease,14,,31,7,2015,23.2584857,77.401989,1.633560612,12,299.5
4209,33rd week,Madhya Pradesh,Ratlam,Cholera,878,,2,7,2015,23.4805919,74.91931943,0.087959297,5,305.495
4210,33rd week,Odisha,Sonepur,Acute Diarrhoeal Disease,39,,30,7,2015,20.8453864,83.909083,0.83275001,4,303.12
4211,33rd week,Chandigarh,Chandigarh,Cholera,43,,8,8,2015,30.72984395,76.78414567,0.368631258,15,302.7
4212,33rd week,Karnataka,Chikkaballapura,Dengue And Chikungunya,970,,29,4,2015,13.4358702,77.7312434,0.199159767,6,308.2633334
4213,33rd week,Maharashtra,Gadchiroli,Malaria,68,2,17,7,2015,19.75907035,80.16228073,0.306307106,21,303.645
4214,34th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,35,,22,8,2015,14.4752936,78.8216861,0.302286969,4,312.68
4215,34th week,Andhra Pradesh,Nellore,Malaria,11,,19,8,2015,13.4923257,79.202539,0.215092147,10,309.38
4216,34th week,Andhra Pradesh,Nellore,Dengue,13,,20,8,2015,13.4923257,79.202539,0.217519348,,308.5733334
4217,34th week,Arunachal Pradesh,East Siang,Chikungunya,38,,18,8,2015,28.3,95.15,3.054230503,8,298.36
4218,34th week,Bihar,Saharsa,Acute Diarrhoeal Disease,15,,20,8,2015,25.83264165,86.61489283,1.235795682,,295.5666666
4219,34th week,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Chikungunya,2,,22,8,2015,20.2712521,73.0014588,0.303307077,15,300.2066666
4220,34th week,Odisha,Mayurbhanj,Acute Diarrhoeal Disease,32,,20,8,2015,21.75,86.5,0.898500132,,300.44
4221,34th week,Jammu and Kashmir,Baramulla,Acute Diarrhoeal Disease,80,,15,8,2015,34.20500565,74.36221081,0.104315739,27,291.8033334
4222,34th week,Karnataka,Kolar,Chikungunya,19,,18,8,2015,13.1367201,78.1337246,0.352493765,8,307.15
4223,34th week,Karnataka,Tumkur,Chikungunya,18,,14,8,2015,13.3400771,77.1006208,0.381070989,9,304.77
4224,34th week,Karnataka,Gadag,Chikungunya,20,,20,8,2015,15.4206667,75.6225644,0.175586736,,308.9133334
4225,34th week,Madhya Pradesh,Panna,Malaria,20,,21,8,2015,24.5,80.25,0.793535519,,299.84
4226,34th week,Madhya Pradesh,Sheopur,Malaria,9,1,18,8,2015,25.6656611,76.6954843,0.83038856,13,301.98
4227,34th week,Maharashtra,Gadchiroli,Acute Diarrhoeal Disease,54,,14,8,2015,19.75907035,80.16228073,1.397208004,15,302.94
4228,34th week,Odisha,Ganjam,Acute Diarrhoeal Disease,50,1,13,8,2015,19.4129711,85.04710406,,,305.2533334
4229,34th week,Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,17,,17,8,2015,12.5188835,78.2206536,0.23358075,10,310.96
4230,34th week,Tamil Nadu,Theni,Dengue,19,,13,8,2015,9.9696643,77.47420049,0.014436922,,313.955
4231,34th week,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,15,1,15,8,2015,25.1265777,83.24965577,0.566736582,11,303.156
4232,34th week,West Bengal,Bankura,Cholera,34,,17,8,2015,23.13195425,87.2073972,0.668684509,6,302.64
4233,34th week,West Bengal,Hooghly,Acute Diarrhoeal Disease,30,,18,8,2015,22.9052114,88.3760639,0.682972398,8,303.06
4234,34th week,West Bengal,Nadia,Acute Diarrhoeal Disease,76,,23,8,2015,23.48454125,88.55676307,0.508717249,5,
4235,34th week,West Bengal,Birbhum,Acute Diarrhoeal Disease,19,,13,8,2015,24,87.583333,0.684367093,,303.17
4236,34th week,Assam,Karbi - Anglong,Acute Diarrhoeal Disease,36,,5,8,2015,26,93.5,0.972101841,,301.56
4237,34th week,Bihar,Nawada,Acute Diarrhoeal Disease,14,,30,7,2015,24.818124,85.51855623,0.64664474,7,303.6866666
4238,34th week,Bihar,Patna,Acute Diarrhoeal Disease,28,,31,7,2015,25.6093239,85.1235252,0.143430658,6,303.67
4239,34th week,Madhya Pradesh,Indore,Cholera,6,,27,7,2015,22.7665444,75.9006944,1.702143616,,
4240,34th week,Rajasthan,Baran,Dengue,32,,10,8,2015,24.91765715,76.69627663,1.037230616,7,299.98
4241,34th week,Rajasthan,Ganganagar,Acute Diarrhoeal Disease,21,,6,8,2015,29.9049489,73.87929341,0.853264847,12,303.31
4242,34th week,Uttar Pradesh,Kanpur,Dengue,38,1,1,8,2015,26.4609135,80.3217588,0.060798379,8,304.975
4243,34th week,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,45,,15,6,2015,25.1265777,83.24965577,0.295294469,6,314.788
4244,34th week,Delhi,New Delhi,Dengue,477,2,1,1,2015,28.6138954,77.2090057,0.000313527,4,289.7533334
4245,35th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,23,,27,8,2015,14.4752936,78.8216861,0.131455193,4,305.06
4246,35th week,Bihar,Gopalganj,Acute Diarrhoeal Disease,9,2,29,8,2015,26.4207265,84.37406407,0.768709815,,301.06
4247,35th week,Chhattisgarh,Janjgir,Acute Diarrhoeal Disease,34,,19,8,2015,22.0090841,82.578896,1.238558853,8,295.58
4248,35th week,Karnataka,Dharwad,Chikungunya,41,,26,8,2015,15.4540505,75.0066516,0.252070748,4,306.7666666
4249,35th week,Karnataka,Udupi,Cholera,7,2,22,8,2015,13.3419169,74.7473232,0.482337621,14,300.61
4250,35th week,Maharashtra,Gadchiroli,Acute Diarrhoeal Disease,11,,19,8,2015,19.75907035,80.16228073,1.052317661,15,299.5
4251,35th week,Maharashtra,Nagpur,Acute Diarrhoeal Disease,31,,21,8,2015,21.1498134,79.0820556,0.260980584,,302.81
4252,35th week,Madhya Pradesh,Khargone,Acute Diarrhoeal Disease,58,,24,8,2015,21.825599,75.614182,0.068635778,13,302.1866666
4253,35th week,Madhya Pradesh,Morena,Malaria,50,,20,8,2015,26.166667,77.5,0.404820829,,299.08
4254,35th week,Madhya Pradesh,Shajapur,Acute Diarrhoeal Disease,54,,20,8,2015,23.37074105,76.62051527,0.921122191,,
4255,35th week,Madhya Pradesh,Umaria,Malaria,14,,25,8,2015,23.64319305,80.94239522,0.191371449,13,300.22
4256,35th week,Punjab,Hoshiarpur,Cholera,18,,26,8,2015,31.60857425,75.84644247,0.565812824,21,300.4666666
4257,35th week,Rajasthan,Sikar,Acute Diarrhoeal Disease,61,,27,8,2015,27.662826,75.02792629,0.015344787,15,303.59
4258,35th week,Tamil Nadu,Tiruvannamalai,Dengue,12,,25,8,2015,12.22721295,79.07015555,0.200084566,15,306.82
4259,35th week,Tamil Nadu,Madurai,Acute Diarrhoeal Disease,46,,30,8,2015,9.9261153,78.1140983,0.023602558,8,309.54
4260,35th week,Uttar Pradesh,Hardoi,Malaria,50,,19,8,2015,27.33857665,80.09752646,0.587346208,11,
4261,35th week,West Bengal,Bankura,Acute Diarrhoeal Disease,14,,23,8,2015,23.13195425,87.2073972,0.628874618,12,303.54
4262,35th week,West Bengal,Bankura,Acute Diarrhoeal Disease,23,,26,8,2015,23.13195425,87.2073972,0.422617967,12,302.1933334
4263,35th week,West Bengal,Burdwan,Acute Diarrhoeal Disease,38,,29,8,2015,23.2495714,87.8681751,0.744490503,,300.4866666
4264,35th week,Arunachal Pradesh,West Siang,Dengue,15,,14,8,2015,28.4,94.55,0.646342076,4,292.5333334
4265,35th week,Arunachal Pradesh,Upper Siang,Dengue,20,,18,8,2015,28.73120455,95.03773151,3.054230503,8,298.36
4266,35th week,Delhi,New Delhi,Acute Diarrhoeal Disease,21,,31,7,2015,28.6138954,77.2090057,0.140330214,9,305.84
4267,35th week,Karnataka,Kolar,Chikungunya,24,,18,8,2015,13.1367201,78.1337246,0.352493765,8,307.15
4268,35th week,Madhya Pradesh,Indore,Cholera,5,,17,8,2015,22.7665444,75.9006944,0.816100106,13,
4269,35th week,Madhya Pradesh,Indore,Cholera,3,,10,8,2015,22.7665444,75.9006944,0.48978249,4,298.18
4270,35th week,Rajasthan,Alwar,Dengue,55,1,18,8,2015,27.5,76.5,0.363352727,19,302.87
4271,35th week,Rajasthan,Kota,Dengue,65,,18,8,2015,25.1737019,75.8574194,0.78338075,13,301.8
4272,35th week,Tamil Nadu,Dindigul,Dengue And Chikungunya,38,2,9,7,2015,10.3303299,78.06739791,0.04472963,12,308.4333334
4273,35th week,Telangana,Nalgonda,Dengue,15,1,17,8,2015,16.8579636,79.21749353,0.431575502,10,304.16
4274,35th week,Delhi,New Delhi,Dengue,778,2,1,1,2015,28.6138954,77.2090057,0.000313527,4,289.7533334
4275,36th week,Bihar,Saharsa,Acute Diarrhoeal Disease,17,,2,9,2015,25.83264165,86.61489283,0.400181012,10,298.75
4276,36th week,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dengue,12,,3,9,2015,20.2712521,73.0014588,0.218844159,22,298.83
4277,36th week,Himachal Pradesh,Una,Acute Diarrhoeal Disease,12,,1,9,2015,31.4787354,76.2750706,0.125018367,33,300.6466666
4278,36th week,Karnataka,Haveri,Acute Diarrhoeal Disease,27,,31,8,2015,14.7874825,75.3996731,0.194807854,24,296.925
4279,36th week,Meghalaya,West Jaintia Hills,Acute Diarrhoeal Disease,30,,1,9,2015,25.4425965,92.29882747,2.983695118,11,
4280,36th week,Madhya Pradesh,Harda,Acute Diarrhoeal Disease,20,1,8,9,2015,22.3388828,77.0929933,0.023309492,17,303.844
4281,36th week,Madhya Pradesh,Hoshangabad,Malaria,69,,26,8,2015,22.6001502,77.92664521,0.132332218,9,300.9066666
4282,36th week,Madhya Pradesh,Shajapur,Acute Diarrhoeal Disease,12,,28,8,2015,23.37074105,76.62051527,0.074970615,,300.9466666
4283,36th week,Odisha,Subarnapur,Acute Diarrhoeal Disease,8,1,5,9,2015,19.08143,84.5144503,1.056929921,,305.54
4284,36th week,Odisha,Bargarh,Acute Diarrhoeal Disease,6,1,4,9,2015,21.3477634,83.65768299,0.55682163,18,300.08
4285,36th week,Tamil Nadu,Thanjavur,Dengue,22,,3,9,2015,10.7860267,79.1381497,0.035415087,8,312.485
4286,36th week,Tamil Nadu,Tiruvarur,Acute Diarrhoeal Disease,25,,30,8,2015,10.7760127,79.6199369,0.002387303,11,308.984
4287,36th week,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,89,2,1,9,2015,25.1265777,83.24965577,0.704031116,19,300.6866666
4288,36th week,Uttar Pradesh,Jhansi,Acute Diarrhoeal Disease,16,,27,8,2015,25.5301308,78.65242146,0.053734417,14,302.2666666
4289,36th week,West Bengal,Burdwan,Acute Diarrhoeal Disease,38,,29,8,2015,23.2495714,87.8681751,0.744490503,,300.4866666
4290,36th week,West Bengal,Bankura,Cholera,62,1,29,8,2015,23.13195425,87.2073972,0.69965525,,301.52
4291,36th week,West Bengal,South 24 Parganas,Acute Diarrhoeal Disease,15,,31,8,2015,22.5760669,88.42006758,0.759214602,5,
4292,36th week,West Bengal,Purba Medinipur,Dengue,41,,27,8,2015,22.06217445,87.83672383,0.646424398,6,302.11
4293,36th week,Assam,Kamrup,Dengue,21,,19,7,2015,26.12755515,91.29987148,1.127119895,,301.8133334
4294,36th week,Bihar,Patna,Dengue,96,,30,6,2015,25.6093239,85.1235252,1.085549486,5,301.35
4295,36th week,Chandigarh,Chandigarh,Dengue,13,,24,8,2015,30.72984395,76.78414567,0.619184991,22,298.82
4296,36th week,Maharashtra,Chandrapur,Malaria,88,1,14,8,2015,20.0967555,79.50454752,0.831697681,15,302.54
4297,36th week,Rajasthan,Baran,Cholera,55,,20,8,2015,24.91765715,76.69627663,0.9772308,,
4298,36th week,Uttar Pradesh,Badaun,Malaria,67,,15,8,2015,28.116667,78.983333,0.386625372,11,302.81
4299,36th week,Arunachal Pradesh,East Siang,Dengue,1646,,4,6,2015,28.3,95.15,3.501912013,17,295.2
4300,36th week,Arunachal Pradesh,West Siang,Dengue,29,,14,8,2015,28.4,94.55,0.646342076,4,292.5333334
4301,36th week,Arunachal Pradesh,Upper Siang,Dengue,23,,18,8,2015,28.73120455,95.03773151,3.054230503,8,298.36
